make_model_ordinal,body_type_ordinal,price,km,type_ordinal,previous_owners,fuel_ordinal,inspection_new,drive_chain,co2_emission,gears,age,hp_kW,upholstery_type_ordinal,gearing_type_ordinal,displacement_cc,weight_kg,comb_consumption,comfort_convenience_package,num_of_extras,safety_security_package_labeled,entertainment_media_package_labeled
5,1,10450,39500.0,1,1.0,0,0,2,85.0,5.0,1.0,66.0,0,1,1461.0,1119.0,3.3,2,1,0,1
5,1,10450,29200.0,1,1.0,0,0,2,85.0,5.0,1.0,66.0,0,1,1461.0,1119.0,3.3,2,1,0,1
5,1,10450,28900.0,1,1.0,0,0,2,85.0,5.0,1.0,66.0,0,1,1461.0,1119.0,3.3,2,1,0,1
5,1,10450,24500.0,1,1.0,0,0,2,85.0,5.0,1.0,66.0,0,1,1461.0,1119.0,3.3,2,1,0,1
5,1,10450,39900.0,1,1.0,0,0,2,85.0,5.0,1.0,66.0,0,1,1461.0,1119.0,3.3,2,1,0,1
5,1,10450,29300.0,1,1.0,0,0,2,85.0,5.0,1.0,66.0,0,1,1461.0,1119.0,3.3,2,1,0,1
5,1,10450,27500.0,1,1.0,0,0,2,85.0,5.0,1.0,66.0,0,1,1461.0,1119.0,3.3,2,1,0,1
5,1,10450,28000.0,1,2.0,0,0,2,85.0,5.0,1.0,66.0,0,1,1461.0,1119.0,3.3,2,1,0,1
5,1,10450,28800.0,1,1.0,0,0,2,85.0,5.0,1.0,66.0,0,1,1461.0,1119.0,3.3,2,1,0,1
5,1,10450,39500.0,1,1.0,0,0,2,85.0,5.0,1.0,66.0,0,1,1461.0,1119.0,3.3,2,1,0,1
5,1,10450,29200.0,1,1.0,0,0,2,85.0,5.0,1.0,66.0,0,1,1461.0,1119.0,3.3,2,1,0,1
5,1,10450,28900.0,1,1.0,0,0,2,85.0,5.0,1.0,66.0,0,1,1461.0,1119.0,3.3,2,1,0,1
5,1,10450,39900.0,1,1.0,0,0,2,85.0,5.0,1.0,66.0,0,1,1461.0,1119.0,3.3,2,1,0,1
5,1,10450,24500.0,1,1.0,0,0,2,85.0,5.0,1.0,66.0,0,1,1461.0,1119.0,3.3,2,1,0,1
5,2,10400,35000.0,0,1.0,1,0,2,105.0,5.0,1.0,66.0,0,1,898.0,1082.0,4.7,2,1,0,0
5,0,10400,14450.0,1,1.0,1,0,2,105.0,5.0,1.0,66.0,0,1,898.0,1092.0,4.7,2,1,0,0
5,2,10400,35000.0,0,1.0,1,0,2,105.0,5.0,1.0,66.0,0,1,898.0,1082.0,4.7,2,1,0,0
5,1,10399,11300.0,0,1.0,1,1,2,127.0,5.0,1.0,54.0,0,1,1149.0,1141.0,5.6,2,1,0,1
5,2,10390,1647.3626086956522,4,0.0,1,0,2,120.0,5.0,0.0,56.0,0,1,898.0,1126.0,5.4,2,1,0,0
5,2,10390,1.0,4,1.0,1,0,2,120.0,5.0,0.0,56.0,0,1,898.0,1126.0,5.4,2,1,0,0
5,0,10390,10365.0,0,1.0,1,0,2,127.0,5.0,1.0,55.0,0,1,1149.0,1566.0,5.6,2,1,1,1
5,2,10390,1233.0,0,1.0,1,0,2,114.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,1,0
5,2,10390,1.0,4,1.0,1,0,2,120.0,5.0,0.0,56.0,0,1,898.0,1126.0,5.4,2,1,0,1
5,0,10390,1647.3626086956522,2,0.0,0,0,2,85.0,5.0,0.0,56.0,0,1,1500.0,1165.0,3.3,2,1,0,1
5,2,10390,12.0,4,0.0,1,0,2,120.0,5.0,0.0,56.0,0,1,898.0,1126.0,5.4,2,1,0,0
5,1,10000,22740.0,1,1.0,0,0,2,85.0,5.0,1.0,66.0,1,1,1461.0,1260.0,3.3,2,1,2,1
5,1,10000,16200.0,1,1.0,0,0,2,85.0,5.0,1.0,66.0,1,1,1461.0,1260.0,3.3,2,2,2,1
5,0,10000,20279.0,0,1.0,1,0,2,127.0,5.0,1.0,54.0,0,1,1149.0,980.0,5.6,2,1,0,1
5,0,10000,30600.0,0,1.0,2,0,2,98.0,5.0,1.0,66.0,1,1,898.0,1115.0,6.1,2,1,2,1
5,0,10000,13000.0,0,1.0,0,0,2,104.0,5.0,1.0,55.0,1,1,1461.0,1162.0,4.0,2,1,2,1
5,2,9999,100.0,0,1.0,0,1,2,90.0,5.0,1.0,55.0,0,1,1461.0,1280.0,3.3,2,1,0,0
5,0,10390,1647.3626086956522,2,0.0,1,0,2,126.0,5.0,0.0,74.0,1,1,1000.0,1165.0,5.4,2,1,0,1
5,1,10450,29300.0,1,1.0,0,0,2,85.0,5.0,1.0,66.0,0,1,1461.0,1119.0,3.3,2,1,0,1
5,2,10880,150.0,0,1.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,0,0
5,0,10880,50.0,0,1.0,1,0,2,126.0,5.0,0.0,56.0,1,1,898.0,1165.0,5.4,2,1,1,1
5,2,11222,1647.3626086956522,2,0.0,1,1,2,118.0,5.0,0.0,55.0,0,1,899.0,1087.0,4.2,2,1,0,0
5,2,10880,150.0,0,1.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,0,0
5,2,11400,150.0,0,1.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,0,0
5,0,11410,1647.3626086956522,4,0.0,1,1,2,113.0,5.0,0.0,56.0,0,1,1461.0,1091.0,5.0,0,3,0,0
5,0,11150,20.0,0,1.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,2,1,0,0
5,0,10990,50.0,3,1.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,2,1,0,0
5,0,11410,1647.3626086956522,4,0.0,1,1,2,113.0,5.0,0.0,56.0,0,1,1461.0,1091.0,5.0,0,3,0,0
5,0,11410,1647.3626086956522,4,0.0,1,1,2,113.0,5.0,0.0,56.0,0,1,1461.0,1091.0,5.0,0,3,0,0
5,0,11410,1647.3626086956522,4,0.0,1,1,2,113.0,5.0,0.0,56.0,0,1,1461.0,1091.0,5.0,0,3,0,0
5,0,11490,15.0,3,1.0,1,0,2,114.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,2,1,2,0
5,2,11299,8.0,4,1.0,1,1,2,127.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.6,0,2,0,0
5,1,11490,10.0,2,1.0,1,0,2,126.0,5.0,0.0,56.0,0,1,898.0,1123.0,5.4,2,1,0,0
5,2,11380,10.0,0,1.0,1,0,2,120.0,5.0,0.0,57.0,0,1,898.0,1087.0,5.4,2,1,0,0
5,2,11380,10.0,0,1.0,1,0,2,120.0,5.0,0.0,57.0,0,1,898.0,1087.0,5.4,2,1,0,0
5,2,11380,10.0,0,1.0,1,0,2,120.0,5.0,0.0,57.0,0,1,898.0,1087.0,5.4,2,1,0,0
5,2,11380,10.0,0,1.0,1,0,2,120.0,5.0,0.0,57.0,0,1,898.0,1087.0,5.4,2,1,0,0
5,1,11450,10.0,2,1.0,1,0,2,118.0,5.0,0.0,56.0,0,1,898.0,1198.0,5.2,2,1,0,0
5,2,11400,150.0,0,1.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,0,0
5,2,11400,150.0,0,1.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,0,0
5,2,11400,150.0,0,1.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,0,0
5,2,11400,150.0,0,1.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,0,0
5,0,11480,50.0,0,1.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,0,1,0,0
5,2,11480,15.0,4,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,0,1
5,2,11486,7.0,4,0.0,1,0,2,113.0,5.0,0.0,55.0,0,1,898.0,1087.0,5.0,2,2,0,0
5,0,11480,50.0,0,1.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,0,1,0,0
5,1,11470,1.0,2,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1198.0,5.0,2,2,0,0
5,2,11480,1.0,2,1.0,1,0,2,113.0,5.0,0.0,66.0,0,1,898.0,1165.0,5.0,2,1,0,0
5,1,11464,10.0,2,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,1461.0,1119.0,5.0,2,1,0,0
5,2,11462,1647.3626086956522,2,0.0,1,0,2,120.0,5.0,0.0,66.0,0,1,898.0,1082.0,4.0,2,1,0,0
5,1,11460,1647.3626086956522,2,0.0,1,0,2,113.0,5.0,0.0,66.0,0,1,898.0,1084.0,5.0,2,1,0,0
5,2,11460,1647.3626086956522,2,0.0,1,1,2,118.0,5.0,0.0,55.0,0,1,899.0,1087.0,4.2,2,1,0,0
5,2,11450,150.0,0,1.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,0,1,0,0
5,2,11450,10.0,4,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,0,0
5,2,11450,10.0,4,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,0,0
5,2,11450,10.0,4,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,0,0
5,1,11450,10.0,2,1.0,1,0,2,118.0,5.0,0.0,56.0,0,1,898.0,1198.0,5.2,2,1,0,0
5,1,11450,10.0,2,1.0,1,0,2,118.0,5.0,0.0,56.0,0,1,898.0,1198.0,5.2,2,1,0,0
5,1,11450,10.0,2,1.0,1,0,2,118.0,5.0,0.0,56.0,0,1,898.0,1198.0,5.2,2,1,0,0
5,1,11450,10.0,2,1.0,1,0,2,118.0,5.0,0.0,56.0,0,1,898.0,1198.0,5.2,2,1,0,0
5,1,11450,10.0,2,1.0,1,0,2,118.0,5.0,0.0,56.0,0,1,898.0,1198.0,5.2,2,1,0,0
5,2,11400,150.0,0,1.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,0,0
5,0,11390,1647.3626086956522,2,0.0,1,0,2,113.0,5.0,0.0,55.0,0,1,898.0,1055.0,5.0,0,3,0,0
5,0,11390,1647.3626086956522,2,0.0,1,0,2,135.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,2,1,0,0
5,0,11390,1647.3626086956522,2,0.0,1,0,2,135.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,2,1,0,0
5,0,11390,1647.3626086956522,4,0.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,2,1,0,1
5,2,11380,10.0,0,1.0,1,0,2,120.0,5.0,0.0,57.0,0,1,898.0,1087.0,5.4,2,1,0,0
5,2,11371,1647.3626086956522,2,0.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,0,0
5,2,11380,10.0,0,1.0,1,0,2,120.0,5.0,0.0,57.0,0,1,898.0,1087.0,5.4,2,1,0,0
5,2,11380,10.0,0,1.0,1,0,2,120.0,5.0,0.0,57.0,0,1,898.0,1087.0,5.4,2,1,0,0
5,2,11380,10.0,0,1.0,1,0,2,120.0,5.0,0.0,57.0,0,1,898.0,1087.0,5.4,2,1,0,0
5,1,11350,1647.3626086956522,2,0.0,1,0,2,114.0,5.0,0.0,55.0,0,1,898.0,1163.0,4.7,2,1,1,1
5,0,11300,1.0,4,1.0,1,0,2,126.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.4,2,3,0,0
5,2,11299,10.0,4,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,1,0
5,2,11299,10.0,4,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,1,0
5,2,11299,10.0,4,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,1,0
5,2,11299,10.0,4,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,1,0
5,2,11299,10.0,4,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,1,0
5,0,11350,12000.0,0,1.0,1,0,2,118.0,5.0,0.0,66.0,0,1,898.0,1165.0,5.2,2,1,2,1
5,2,11299,10.0,4,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,1,0
5,2,11299,10.0,4,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,1,0
5,2,11299,10.0,4,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,1,0
5,2,11299,10.0,4,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,1,0
5,2,11299,10.0,4,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,1,0
5,2,11299,10.0,4,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,1,0
5,1,11490,12.0,2,0.0,1,0,2,126.0,5.0,0.0,56.0,0,1,898.0,1123.0,5.4,2,1,0,0
5,2,11299,10.0,4,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,1,0
5,2,11490,10.0,2,0.0,1,0,2,120.0,5.0,0.0,55.0,0,1,1197.0,1087.0,5.4,2,1,1,1
5,2,11490,10.0,2,0.0,1,0,2,120.0,5.0,0.0,55.0,0,1,1197.0,1087.0,5.4,2,1,1,1
5,0,11490,10.0,4,0.0,1,0,2,114.0,5.0,0.0,56.0,0,1,898.0,1090.0,5.0,2,1,1,0
5,2,11490,50.0,0,1.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,2,1,0,0
5,0,11490,10.0,3,0.0,1,0,2,114.0,5.0,0.0,56.0,0,1,898.0,1090.0,5.0,2,1,1,1
5,0,11490,10.0,4,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,2,1,0,0
5,2,11490,1.0,4,1.0,1,1,2,118.0,5.0,0.0,56.0,0,1,899.0,1087.0,5.2,0,3,0,0
5,0,11490,10.0,4,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,2,1,0,0
5,0,11490,10.0,4,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,2,1,0,0
5,0,11490,10.0,3,1.0,1,0,2,114.0,5.0,0.0,56.0,0,1,898.0,1090.0,5.0,2,1,0,0
5,0,11490,100.0,4,1.0,1,0,2,114.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,2,1,0,0
5,2,11490,10.0,2,1.0,1,0,2,114.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,0,0
5,0,11490,1647.3626086956522,2,0.0,1,0,2,118.0,5.0,0.0,66.0,1,1,898.0,1165.0,5.2,2,1,1,0
5,0,11410,1647.3626086956522,4,0.0,1,1,2,113.0,5.0,0.0,56.0,0,1,1461.0,1091.0,5.0,0,3,0,0
5,0,11410,1647.3626086956522,4,0.0,1,1,2,113.0,5.0,0.0,56.0,0,1,1461.0,1091.0,5.0,0,3,0,0
5,1,11400,1.0,4,1.0,0,0,2,85.0,5.0,0.0,66.0,0,1,1461.0,1119.0,3.3,2,1,0,1
5,0,11400,1647.3626086956522,2,0.0,0,0,2,108.0,5.0,0.0,55.0,0,1,1461.0,1234.0,4.2,0,1,0,1
5,0,11400,5.0,0,1.0,1,0,2,126.0,5.0,0.0,55.0,0,1,1200.0,1165.0,5.4,2,1,0,1
5,0,11400,5.0,0,1.0,1,0,2,126.0,5.0,0.0,55.0,0,1,1200.0,1165.0,5.4,2,1,0,1
5,2,11400,150.0,0,1.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,0,0
5,2,11400,150.0,0,1.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,0,0
5,2,11400,150.0,0,1.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,0,0
5,2,11400,150.0,0,1.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,0,0
5,2,11400,150.0,0,1.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,0,0
5,2,11400,150.0,0,1.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,0,0
5,2,11400,150.0,0,1.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,0,0
5,2,11400,150.0,0,1.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,0,0
5,2,10990,1647.3626086956522,2,0.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,2,1,0,0
5,2,10990,10.0,2,1.0,1,0,2,127.0,5.0,0.0,54.0,0,1,1149.0,1087.0,5.6,2,1,0,1
5,0,11200,1.0,2,0.0,1,0,2,114.0,5.0,0.0,55.0,0,1,898.0,1165.0,5.1,2,1,0,1
5,2,11220,1647.3626086956522,4,0.0,1,0,2,113.0,5.0,0.0,55.0,0,1,899.0,1087.0,5.0,2,1,0,0
5,0,11200,1647.3626086956522,4,0.0,1,0,2,118.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.2,2,1,0,1
5,2,11222,1647.3626086956522,2,0.0,1,1,2,118.0,5.0,0.0,55.0,0,1,899.0,1087.0,4.2,2,1,0,0
5,2,10990,9.0,2,1.0,1,0,2,120.0,5.0,0.0,56.0,0,1,898.0,1090.0,5.4,2,1,0,0
5,0,11200,10.0,4,1.0,1,0,2,118.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.2,2,2,0,0
5,2,11199,10.0,4,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,0,0
5,1,11199,4.0,4,1.0,1,1,2,113.0,5.0,0.0,55.0,0,1,898.0,1165.0,5.0,2,1,0,0
5,2,11199,10.0,4,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,1,0
5,2,11190,10.0,3,1.0,1,1,2,114.0,5.0,0.0,56.0,0,1,898.0,1127.0,5.0,2,1,0,0
5,2,11199,10.0,4,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,1,0
5,2,11190,1647.3626086956522,2,0.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,2,1,1,0
5,0,11190,20.0,2,0.0,1,0,2,114.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,2,1,0,0
5,0,11180,9998.0,4,1.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,2,1,0,0
5,2,11170,10.0,4,1.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,2,1,0,0
5,2,11170,10.0,4,1.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,2,1,0,0
5,2,10990,9.0,2,1.0,1,0,2,120.0,5.0,0.0,56.0,0,1,898.0,1090.0,5.4,2,1,0,0
5,0,11165,5.0,2,0.0,1,0,2,126.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.4,2,1,0,0
5,2,10990,10.0,2,0.0,1,0,2,120.0,5.0,0.0,55.0,0,1,1197.0,1087.0,5.4,2,1,1,1
5,2,10990,10.0,2,0.0,1,0,2,120.0,5.0,0.0,55.0,0,1,1197.0,1087.0,5.4,2,1,1,1
5,2,10990,10.0,2,0.0,1,0,2,120.0,5.0,0.0,55.0,0,1,1197.0,1087.0,5.4,2,1,1,1
5,0,10990,1.0,4,0.0,1,0,2,113.0,5.0,0.0,55.0,0,1,898.0,1092.0,5.0,2,1,0,1
5,0,10990,1.0,4,0.0,1,0,2,113.0,5.0,0.0,55.0,0,1,898.0,1092.0,5.0,2,1,0,1
5,0,10990,1.0,4,0.0,1,0,2,113.0,5.0,0.0,55.0,0,1,898.0,1092.0,5.0,2,1,0,1
5,0,10990,1.0,4,0.0,1,0,2,113.0,5.0,0.0,55.0,0,1,898.0,1092.0,5.0,2,1,0,1
5,0,10990,1.0,4,0.0,1,0,2,113.0,5.0,0.0,55.0,0,1,898.0,1092.0,5.0,2,1,0,1
5,0,10990,1.0,4,0.0,1,0,2,113.0,5.0,0.0,55.0,0,1,898.0,1092.0,5.0,2,1,0,1
5,0,10990,1.0,4,0.0,1,0,2,113.0,5.0,0.0,55.0,0,1,898.0,1092.0,5.0,2,1,0,1
5,0,10990,1.0,4,0.0,1,0,2,113.0,5.0,0.0,55.0,0,1,898.0,1092.0,5.0,2,1,0,1
5,0,10990,1.0,4,0.0,1,0,2,113.0,5.0,0.0,55.0,0,1,898.0,1092.0,5.0,2,1,0,1
5,2,11150,100.0,4,1.0,1,0,2,119.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,0,0
5,0,10990,1.0,4,0.0,1,0,2,113.0,5.0,0.0,55.0,0,1,898.0,1092.0,5.0,2,1,0,1
5,0,10990,1.0,4,0.0,1,0,2,113.0,5.0,0.0,55.0,0,1,898.0,1092.0,5.0,2,1,0,1
5,0,10990,1.0,4,0.0,1,0,2,113.0,5.0,0.0,55.0,0,1,898.0,1092.0,5.0,2,1,0,1
5,0,10990,1.0,4,0.0,1,0,2,113.0,5.0,0.0,55.0,0,1,898.0,1092.0,5.0,2,1,0,1
5,0,10990,1.0,4,0.0,1,0,2,113.0,5.0,0.0,55.0,0,1,898.0,1092.0,5.0,2,1,0,1
5,0,10990,1.0,4,0.0,1,0,2,113.0,5.0,0.0,55.0,0,1,898.0,1092.0,5.0,2,1,0,1
5,0,10990,1.0,4,0.0,1,0,2,113.0,5.0,0.0,55.0,0,1,898.0,1092.0,5.0,2,1,0,1
5,2,10990,1647.3626086956522,2,0.0,1,0,2,118.0,5.0,0.0,55.0,0,1,899.0,1087.0,4.0,2,1,0,0
5,0,10990,38.0,4,1.0,1,0,2,118.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.2,2,1,0,1
5,0,10990,10.0,3,0.0,1,0,2,114.0,5.0,0.0,56.0,0,1,898.0,1090.0,5.0,2,1,0,0
5,2,10990,10.0,3,0.0,1,0,2,114.0,5.0,0.0,56.0,0,1,898.0,1090.0,5.0,2,1,0,0
5,0,10990,1647.3626086956522,1,0.0,1,0,2,118.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.2,2,1,0,1
5,2,10990,10.0,0,0.0,1,0,2,120.0,5.0,0.0,57.0,0,1,898.0,1087.0,5.4,2,1,0,0
5,0,10990,1647.3626086956522,0,1.0,1,1,2,114.0,5.0,0.0,55.0,0,1,898.0,1165.0,5.0,2,1,0,0
5,0,10990,13.0,0,1.0,1,1,2,126.0,5.0,0.0,55.0,0,1,898.0,1165.0,5.0,2,1,1,0
5,0,11150,10.0,2,0.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1092.0,5.0,2,1,0,0
5,0,10990,1647.3626086956522,2,0.0,1,0,2,113.0,5.0,0.0,56.0,1,1,898.0,1092.0,5.0,2,1,0,0
5,2,10990,50.0,3,1.0,1,0,2,120.0,5.0,0.0,55.0,0,1,898.0,1090.0,5.4,2,1,1,1
5,0,10990,10.0,4,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,2,1,0,0
5,1,10990,1647.3626086956522,2,0.0,1,0,2,118.0,5.0,0.0,56.0,0,1,898.0,1198.0,5.2,2,1,0,0
5,2,10990,20.0,2,0.0,1,1,2,114.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,2,1,0,1
5,2,10990,849.0,0,1.0,1,0,2,120.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.4,2,1,2,0
5,2,10990,4500.0,0,1.0,1,1,2,105.0,5.0,0.0,56.0,0,1,898.0,1087.0,4.7,0,3,0,0
5,0,10985,15.0,4,2.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1164.0,5.0,2,2,0,0
5,0,10990,1647.3626086956522,4,0.0,1,1,2,114.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,2,1,0,0
5,0,10985,95.0,4,2.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1164.0,5.0,2,2,0,0
5,0,10985,15.0,4,2.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1164.0,5.0,2,2,0,0
5,0,10985,15.0,4,2.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1164.0,5.0,2,2,0,0
5,2,10984,1647.3626086956522,2,0.0,1,0,2,118.0,5.0,0.0,55.0,0,1,899.0,1087.0,4.2,2,1,0,0
5,0,10980,6.0,4,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,2,1,0,1
5,2,10984,1647.3626086956522,2,0.0,1,1,2,118.0,6.0,0.0,55.0,0,1,899.0,1087.0,4.2,2,2,0,0
5,2,10980,20.0,2,0.0,1,0,2,127.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,0,0
5,2,10980,1.0,4,0.0,1,0,2,118.0,5.0,0.0,55.0,0,1,898.0,1087.0,5.6,2,1,0,0
5,2,10980,20.0,2,0.0,1,0,2,127.0,5.0,0.0,56.0,0,1,898.0,1087.0,5.0,2,1,0,0
5,0,10980,10.0,4,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,2,1,0,0
5,2,10970,10.0,4,1.0,1,1,2,133.0,5.0,0.0,54.0,0,1,1149.0,1052.0,5.6,2,1,0,1
5,1,11150,10.0,2,1.0,1,0,2,118.0,5.0,0.0,56.0,0,1,898.0,1198.0,5.2,2,1,0,0
5,1,11150,10.0,2,1.0,1,0,2,118.0,5.0,0.0,56.0,0,1,898.0,1198.0,5.2,2,1,0,0
5,1,11100,1647.3626086956522,3,0.0,1,1,2,118.0,5.0,0.0,56.0,0,1,898.0,1161.0,5.2,2,1,1,0
5,0,11100,1.0,0,0.0,1,0,2,113.0,5.0,0.0,55.0,0,1,898.0,1092.0,5.0,2,1,0,1
5,2,11111,50.0,0,1.0,1,1,2,113.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,2,1,0,0
5,0,11090,1647.3626086956522,2,0.0,1,0,2,114.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,2,1,0,0
5,1,11100,1647.3626086956522,2,0.0,1,0,2,126.0,5.0,0.0,55.0,0,1,1461.0,1119.0,5.4,2,1,0,1
5,1,11050,1.0,2,0.0,1,0,2,113.0,5.0,0.0,66.0,0,1,898.0,1198.0,5.0,2,1,0,0
5,0,11040,5.0,4,1.0,1,0,2,126.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.4,2,2,0,0
5,0,10999,10.0,3,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,2,1,0,1
5,0,10999,1.0,4,1.0,0,0,2,108.0,5.0,0.0,55.0,0,1,1461.0,1234.0,4.2,2,1,1,1
5,0,10999,10.0,3,1.0,1,0,2,113.0,5.0,0.0,56.0,0,1,898.0,1165.0,5.0,2,1,0,1
5,2,10999,3.0,4,1.0,1,1,2,113.0,5.0,0.0,55.0,0,1,898.0,1165.0,5.0,2,1,0,0
5,0,10995,10.0,2,1.0,1,0,2,114.0,5.0,0.0,66.0,0,1,898.0,1165.0,5.0,2,1,0,1
5,2,10999,5.0,2,1.0,1,0,2,113.0,5.0,0.0,55.0,0,1,899.0,1087.0,5.0,2,1,0,0
